Source_HUGO	Source_Entrez	Target_HUGO	Target_Entrez
hsa-miR-429	NA	LOX	4015
hsa-miR-429	NA	LPAR1	1902
hsa-miR-429	NA	LPPR4	9890
hsa-miR-429	NA	LRIG1	26018
hsa-miR-429	NA	LRRC8A	56262
hsa-miR-429	NA	MAMDC2	256691
hsa-miR-429	NA	MAML2	84441
hsa-miR-429	NA	MAP1B	4131
hsa-miR-429	NA	MAP3K1	4214
hsa-miR-429	NA	MAPK7	5598
hsa-miR-429	NA	MAPK9	5601
hsa-miR-429	NA	MAPRE1	22919
hsa-miR-429	NA	MARCKS	4082
hsa-miR-429	NA	MARVELD2	153562
hsa-miR-429	NA	MBLAC2	153364
hsa-miR-429	NA	MEF2D	4209
hsa-miR-429	NA	MEST	4232
hsa-miR-429	NA	MEX3C	51320
hsa-miR-429	NA	MFAP5	8076
hsa-miR-429	NA	MIPOL1	145282
hsa-miR-429	NA	MMD	23531
hsa-miR-429	NA	MMP16	4325
hsa-miR-429	NA	MREG	55686
hsa-miR-429	NA	MSN	4478
hsa-miR-429	NA	MTSS1L	92154
hsa-miR-429	NA	MXD3	83463
hsa-miR-429	NA	MYB	4602
hsa-miR-429	NA	MYCN	4613
hsa-miR-429	NA	MYT1	4661
hsa-miR-429	NA	NAMPT	10135
hsa-miR-429	NA	NAP1L3	4675
hsa-miR-429	NA	NAP1L5	266812
hsa-miR-429	NA	NCOA7	135112
hsa-miR-429	NA	NEDD1	121441
hsa-miR-429	NA	NEGR1	257194
hsa-miR-429	NA	NFIA	4774
hsa-miR-429	NA	NFIB	4781
hsa-miR-429	NA	NGEF	25791
hsa-miR-429	NA	NLRP11	204801
hsa-miR-429	NA	NOG	9241
hsa-miR-429	NA	NOTCH1	4851
hsa-miR-429	NA	NPM1	4869
hsa-miR-429	NA	NPTX1	4884
hsa-miR-429	NA	NR5A2	2494
hsa-miR-429	NA	NTRK2	4915
hsa-miR-429	NA	NUP35	129401
hsa-miR-429	NA	ONECUT2	9480
hsa-miR-429	NA	OR51E1	143503
hsa-miR-429	NA	OSBPL11	114885
hsa-miR-429	NA	OXR1	55074
hsa-miR-429	NA	PAG1	55824
hsa-miR-429	NA	PAK6	56924
hsa-miR-429	NA	PAK7	57144
hsa-miR-429	NA	PALM2	114299
hsa-miR-429	NA	PBX3	5090
hsa-miR-429	NA	PCDH19	57526
hsa-miR-429	NA	PCDH7	5099
hsa-miR-429	NA	PCDH8	5100
hsa-miR-429	NA	PCSK2	5126
hsa-miR-429	NA	PELI2	57161
hsa-miR-429	NA	PHF21B	112885
hsa-miR-429	NA	PLA2G4A	5321
hsa-miR-429	NA	PLCL1	5334
hsa-miR-429	NA	PLCXD3	345557
hsa-miR-429	NA	PLXNA2	5362
hsa-miR-429	NA	PM20D2	135293
hsa-miR-429	NA	PMAIP1	5366
hsa-miR-429	NA	POT1	25913
hsa-miR-429	NA	PPM1E	22843
hsa-miR-429	NA	PPP2R2C	5522
hsa-miR-429	NA	PRDM1	639
hsa-miR-429	NA	PRKACB	5567
hsa-miR-429	NA	PRKAR2B	5577
hsa-miR-429	NA	PSD3	23362
hsa-miR-429	NA	PSPH	5723
hsa-miR-429	NA	PTGER3	5733
hsa-miR-429	NA	PTPN12	5782
hsa-miR-429	NA	PTPRZ1	5803
hsa-miR-429	NA	PVRL1	5818
hsa-miR-429	NA	PVRL4	81607
hsa-miR-429	NA	RAB11FIP2	22841
hsa-miR-429	NA	RAPGEF2	9693
hsa-miR-429	NA	RASGEF1B	153020
hsa-miR-429	NA	RDH10	157506
hsa-miR-429	NA	REEP1	65055
hsa-miR-429	NA	RELN	5649
hsa-miR-429	NA	RIMS3	9783
hsa-miR-429	NA	RIPK2	8767
hsa-miR-429	NA	RLN1	6013
hsa-miR-429	NA	RTKN2	219790
hsa-miR-429	NA	RUSC2	9853
hsa-miR-429	NA	SCN3B	55800
hsa-miR-429	NA	SCN5A	6331
hsa-miR-429	NA	SCRT2	85508
hsa-miR-429	NA	SERF2	10169
hsa-miR-429	NA	SERPINI1	5274
hsa-miR-429	NA	SGIP1	84251
hsa-miR-429	NA	SH3PXD2A	9644
hsa-miR-429	NA	SLC12A5	57468
hsa-miR-429	NA	SLC1A2	6506
hsa-miR-429	NA	SLC2A3	6515
hsa-miR-429	NA	SLC38A4	55089
hsa-miR-429	NA	SLC39A14	23516
hsa-miR-429	NA	SLC4A4	8671
hsa-miR-429	NA	SLITRK1	114798
hsa-miR-429	NA	SMAD5	4090
hsa-miR-429	NA	SNAI2	6591
hsa-miR-429	NA	SNAP25	6616
hsa-miR-429	NA	SNAPC1	6617
hsa-miR-429	NA	SNRPE	6635
hsa-miR-429	NA	SNX30	401548
hsa-miR-429	NA	SOAT1	6646
hsa-miR-429	NA	SORCS1	114815
hsa-miR-429	NA	SOX2	6657
hsa-miR-429	NA	SPTB	6710
hsa-miR-429	NA	ST6GALNAC5	81849
hsa-miR-429	NA	STARD13	90627
hsa-miR-429	NA	SULF1	23213
hsa-miR-429	NA	SULF2	55959
hsa-miR-429	NA	SYDE1	85360
hsa-miR-429	NA	SYNJ1	8867
hsa-miR-429	NA	SYT1	6857
hsa-miR-429	NA	TBX4	9496
hsa-miR-429	NA	TBX5	6910
hsa-miR-429	NA	TCP11L1	55346
hsa-miR-429	NA	TEAD1	7003
hsa-miR-429	NA	TESK2	10420
hsa-miR-429	NA	TFAP2A	7020
hsa-miR-429	NA	TFEC	22797
hsa-miR-429	NA	TGFBI	7045
hsa-miR-429	NA	TLL2	7093
hsa-miR-429	NA	TLN2	83660
hsa-miR-429	NA	TMEFF2	23671
hsa-miR-429	NA	TMEM100	55273
hsa-miR-429	NA	TMTC1	83857
hsa-miR-429	NA	TMX1	81542
hsa-miR-429	NA	TNFSF8	944
hsa-miR-429	NA	TRIM2	23321
hsa-miR-429	NA	TTR	7276
hsa-miR-429	NA	USH1G	124590
hsa-miR-429	NA	USP31	57478
hsa-miR-429	NA	VASH2	79805
hsa-miR-429	NA	VEGFA	7422
hsa-miR-429	NA	VLDLR	7436
hsa-miR-429	NA	WIF1	11197
hsa-miR-429	NA	XKR4	114786
hsa-miR-429	NA	XKR6	286046
hsa-miR-429	NA	XRN2	22803
hsa-miR-429	NA	YPEL2	388403
hsa-miR-429	NA	YWHAG	7532
hsa-miR-429	NA	ZEB1	6935
hsa-miR-429	NA	ZFAND6	54469
hsa-miR-429	NA	ZNF217	7764
hsa-miR-429	NA	ZNF365	22891
hsa-miR-429	NA	ZNF423	23090
hsa-miR-429	NA	ZNF462	58499
hsa-miR-431	NA	AMIGO1	57463
hsa-miR-431	NA	BMP1	649
hsa-miR-431	NA	BRSK2	9024
hsa-miR-431	NA	BTBD10	84280
hsa-miR-431	NA	C1orf94	84970
hsa-miR-431	NA	CAMTA1	23261
hsa-miR-431	NA	CBLN4	140689
hsa-miR-431	NA	CD53	963
hsa-miR-431	NA	CHODL	140578
hsa-miR-431	NA	COL2A1	1280
hsa-miR-431	NA	CPEB1	64506
hsa-miR-431	NA	DIRAS2	54769
hsa-miR-431	NA	EFHC1	114327
hsa-miR-431	NA	ELP4	26610
hsa-miR-431	NA	EN1	2019
hsa-miR-431	NA	EPB41L1	2036
hsa-miR-431	NA	EPHA7	2045
hsa-miR-431	NA	EXO1	9156
hsa-miR-431	NA	FADS6	283985
hsa-miR-431	NA	FBXO27	126433
hsa-miR-431	NA	GRAMD1B	57476
hsa-miR-431	NA	HCN1	348980
hsa-miR-431	NA	HOXA2	3199
hsa-miR-431	NA	HSPG2	3339
hsa-miR-431	NA	KLF12	11278
hsa-miR-431	NA	LARP6	55323
hsa-miR-431	NA	LENEP	55891
hsa-miR-431	NA	MTUS2	23281
hsa-miR-431	NA	NEK10	152110
hsa-miR-431	NA	NLRP11	204801
hsa-miR-431	NA	NPPA	4878
hsa-miR-431	NA	NYX	60506
hsa-miR-431	NA	OSBPL11	114885
hsa-miR-431	NA	PAGE2B	389860
hsa-miR-431	NA	PBX3	5090
hsa-miR-431	NA	PCDH8	5100
hsa-miR-431	NA	PDE2A	5138
hsa-miR-431	NA	PDLIM7	9260
hsa-miR-431	NA	PMFBP1	83449
hsa-miR-431	NA	PRKD1	5587
hsa-miR-431	NA	PRMT8	56341
hsa-miR-431	NA	PTPRZ1	5803
hsa-miR-431	NA	RBPMS	11030
hsa-miR-431	NA	REPS2	9185
hsa-miR-431	NA	RTL1	388015
hsa-miR-431	NA	SCG5	6447
hsa-miR-431	NA	SH3TC2	79628
hsa-miR-431	NA	SLC4A8	9498
hsa-miR-431	NA	SLCO2B1	11309
hsa-miR-431	NA	SORCS1	114815
hsa-miR-431	NA	SYNGR3	9143
hsa-miR-431	NA	TP73	7161
hsa-miR-431	NA	TRIM46	80128
hsa-miR-431	NA	TSPAN5	10098
hsa-miR-431	NA	TSPYL4	23270
hsa-miR-431	NA	UBXN2A	165324
hsa-miR-431	NA	USP18	11274
hsa-miR-431	NA	VCAN	1462
hsa-miR-431	NA	VIM	7431
hsa-miR-431	NA	YAP1	10413
hsa-miR-431	NA	ZC3H12A	80149
hsa-miR-432	NA	ACE	1636
hsa-miR-432	NA	ALX3	257
hsa-miR-432	NA	APOBEC3G	60489
hsa-miR-432	NA	ATP8A1	10396
hsa-miR-432	NA	BCL2L12	83596
hsa-miR-432	NA	C12orf50	160419
hsa-miR-432	NA	C7orf34	135927
hsa-miR-432	NA	C8orf31	286122
hsa-miR-432	NA	CALN1	83698
hsa-miR-432	NA	CARD8	22900
hsa-miR-432	NA	CD19	930
hsa-miR-432	NA	CD99	4267
hsa-miR-432	NA	CDKN2B	1030
hsa-miR-432	NA	CHRM1	1128
hsa-miR-432	NA	CLIC1	1192
hsa-miR-432	NA	CMTM1	113540
hsa-miR-432	NA	COL4A5	1287
hsa-miR-432	NA	CPA3	1359
hsa-miR-432	NA	CPNE9	151835
hsa-miR-432	NA	CTLA4	1493
hsa-miR-432	NA	CTNND1	1500
hsa-miR-432	NA	CYP46A1	10858
hsa-miR-432	NA	EEF1A2	1917
hsa-miR-432	NA	EFEMP1	2202
hsa-miR-432	NA	EFNA3	1944
hsa-miR-432	NA	EPO	2056
hsa-miR-432	NA	ERP27	121506
hsa-miR-432	NA	FAS	355
hsa-miR-432	NA	FBXO39	162517
hsa-miR-432	NA	FCRL6	343413
hsa-miR-432	NA	FMNL1	752
hsa-miR-432	NA	FXYD7	53822
hsa-miR-432	NA	GABRA5	2558
hsa-miR-432	NA	GABRR2	2570
hsa-miR-432	NA	GALM	130589
hsa-miR-432	NA	GALNT13	114805
hsa-miR-432	NA	GLCCI1	113263
hsa-miR-432	NA	GPC5	2262
hsa-miR-432	NA	GRM5	2915
hsa-miR-432	NA	HEATR4	399671
hsa-miR-432	NA	HLA-DMB	3109
hsa-miR-432	NA	HSD17B8	7923
hsa-miR-432	NA	ICAM5	7087
hsa-miR-432	NA	IGSF6	10261
hsa-miR-432	NA	ITGA5	3678
hsa-miR-432	NA	KCNC3	3748
hsa-miR-432	NA	LENEP	55891
hsa-miR-432	NA	LMCD1	29995
hsa-miR-432	NA	LY86	9450
hsa-miR-432	NA	LYNX1	66004
hsa-miR-432	NA	MAK	4117
hsa-miR-432	NA	MICAL2	9645
hsa-miR-432	NA	MOV10	4343
hsa-miR-432	NA	MYOZ1	58529
hsa-miR-432	NA	NME6	10201
hsa-miR-432	NA	NRIP3	56675
hsa-miR-432	NA	NRM	11270
hsa-miR-432	NA	OLFM1	10439
hsa-miR-432	NA	ONECUT2	9480
hsa-miR-432	NA	PCDH11Y	83259
hsa-miR-432	NA	PDE1C	5137
hsa-miR-432	NA	PER1	5187
hsa-miR-432	NA	POLR2G	5436
hsa-miR-432	NA	POLR3D	661
hsa-miR-432	NA	PRIM1	5557
hsa-miR-432	NA	RAB3IP	117177
hsa-miR-432	NA	RPS29	6235
hsa-miR-432	NA	RTN2	6253
hsa-miR-432	NA	S100A2	6273
hsa-miR-432	NA	SCNN1A	6337
hsa-miR-432	NA	SIRPD	128646
hsa-miR-432	NA	SLC26A6	65010
hsa-miR-432	NA	SORBS2	8470
hsa-miR-432	NA	TFAP2A	7020
hsa-miR-432	NA	TFAP2B	7021
hsa-miR-432	NA	TMEM45A	55076
hsa-miR-432	NA	TTLL6	284076
hsa-miR-432	NA	UNC5A	90249
hsa-miR-432	NA	VASP	7408
hsa-miR-432	NA	XRCC6BP1	91419
hsa-miR-432	NA	ZC3H12A	80149
hsa-miR-433	NA	AAK1	22848
hsa-miR-433	NA	AHNAK	79026
hsa-miR-433	NA	ATP6V0A1	535
hsa-miR-433	NA	BTF3	689
hsa-miR-433	NA	C5orf62	85027
hsa-miR-433	NA	C7orf41	222166
hsa-miR-433	NA	C8orf31	286122
hsa-miR-433	NA	C9orf100	84904
hsa-miR-433	NA	CACNA2D3	55799
hsa-miR-433	NA	CCDC120	90060
hsa-miR-433	NA	CCDC138	165055
hsa-miR-433	NA	CDK17	5128
hsa-miR-433	NA	CENPL	91687
hsa-miR-433	NA	DNM3	26052
hsa-miR-433	NA	EBF3	253738
hsa-miR-433	NA	ENAH	55740
hsa-miR-433	NA	EPHA7	2045
hsa-miR-433	NA	FBXO5	26271
hsa-miR-433	NA	FBXW7	55294
hsa-miR-433	NA	FCGBP	8857
hsa-miR-433	NA	FGD3	89846
hsa-miR-433	NA	FGF20	26281
hsa-miR-433	NA	FILIP1	27145
hsa-miR-433	NA	GALNT1	2589
hsa-miR-433	NA	GATA3	2625
hsa-miR-433	NA	GJC1	10052
hsa-miR-433	NA	GLS2	27165
hsa-miR-433	NA	GLYAT	10249
hsa-miR-433	NA	HIF1A	3091
hsa-miR-433	NA	HIVEP2	3097
hsa-miR-433	NA	HNMT	3176
hsa-miR-433	NA	HOXA1	3198
hsa-miR-433	NA	HOXA5	3202
hsa-miR-433	NA	IGFBP1	3484
hsa-miR-433	NA	IGSF22	283284
hsa-miR-433	NA	ITGB8	3696
hsa-miR-433	NA	LAMC1	3915
hsa-miR-433	NA	LSM5	23658
hsa-miR-433	NA	MAP3K1	4214
hsa-miR-433	NA	MAPK9	5601
hsa-miR-433	NA	MBD6	114785
hsa-miR-433	NA	MMD	23531
hsa-miR-433	NA	MTMR11	10903
hsa-miR-433	NA	NEDD9	4739
hsa-miR-433	NA	NFIB	4781
hsa-miR-433	NA	NMI	9111
hsa-miR-433	NA	NOTCH1	4851
hsa-miR-433	NA	PLEKHH2	130271
hsa-miR-433	NA	PPP1R1C	151242
hsa-miR-433	NA	PPP3R1	5534
hsa-miR-433	NA	PTGER3	5733
hsa-miR-433	NA	PTPN4	5775
hsa-miR-433	NA	RAB40B	10966
hsa-miR-433	NA	RAP1GDS1	5910
hsa-miR-433	NA	RECQL	5965
hsa-miR-433	NA	RGS13	6003
hsa-miR-433	NA	RIBC1	158787
hsa-miR-433	NA	RPS16	6217
hsa-miR-433	NA	SAT1	6303
hsa-miR-433	NA	SEC61A2	55176
hsa-miR-433	NA	SH3TC2	79628
hsa-miR-433	NA	SLC35F2	54733
hsa-miR-433	NA	SNCA	6622
hsa-miR-433	NA	SORBS2	8470
hsa-miR-433	NA	SRI	6717
hsa-miR-433	NA	ST8SIA3	51046
hsa-miR-433	NA	STK38	11329
hsa-miR-433	NA	STMN4	81551
hsa-miR-433	NA	SULF1	23213
hsa-miR-433	NA	TDRD5	163589
hsa-miR-433	NA	TGFBR1	7046
hsa-miR-433	NA	TMEM156	80008
hsa-miR-433	NA	TMPO	7112
hsa-miR-433	NA	TRIM2	23321
hsa-miR-433	NA	TRIM24	8805
hsa-miR-433	NA	TYROBP	7305
hsa-miR-433	NA	UST	10090
hsa-miR-433	NA	XRCC6BP1	91419
hsa-miR-433	NA	YWHAG	7532
hsa-miR-433	NA	YWHAZ	7534
hsa-miR-448	NA	ABCA1	19
hsa-miR-448	NA	ADAMTS8	11095
hsa-miR-448	NA	AGAP1	116987
hsa-miR-448	NA	ALDH8A1	64577
hsa-miR-448	NA	ANKRD37	353322
hsa-miR-448	NA	ANLN	54443
hsa-miR-448	NA	ANO4	121601
hsa-miR-448	NA	ARHGEF6	9459
hsa-miR-448	NA	ASS1	445
hsa-miR-448	NA	B4GALT1	2683
hsa-miR-448	NA	BCL11A	53335
hsa-miR-448	NA	BNC2	54796
hsa-miR-448	NA	BSN	8927
hsa-miR-448	NA	BTG3	10950
hsa-miR-448	NA	C21orf91	54149
hsa-miR-448	NA	CACNA1C	775
hsa-miR-448	NA	CADPS	8618
hsa-miR-448	NA	CCNA2	890
hsa-miR-448	NA	CHD7	55636
hsa-miR-448	NA	CLCN4	1183
hsa-miR-448	NA	CLDN10	9071
hsa-miR-448	NA	CLEC2B	9976
hsa-miR-448	NA	CNTN4	152330
hsa-miR-448	NA	CNTN5	53942
hsa-miR-448	NA	CNTNAP1	8506
hsa-miR-448	NA	CPEB2	132864
hsa-miR-448	NA	CSNK1A1L	122011
hsa-miR-448	NA	CSRNP3	80034
hsa-miR-448	NA	CTNND1	1500
hsa-miR-448	NA	DARS	1615
hsa-miR-448	NA	DBC1	1620
hsa-miR-448	NA	DNM3	26052
hsa-miR-448	NA	DOC2A	8448
hsa-miR-448	NA	DOCK9	23348
hsa-miR-448	NA	DPP4	1803
hsa-miR-448	NA	DYNLT3	6990
hsa-miR-448	NA	EGR3	1960
hsa-miR-448	NA	EPCAM	4072
hsa-miR-448	NA	ETV1	2115
hsa-miR-448	NA	FAS	355
hsa-miR-448	NA	FCRLA	84824
hsa-miR-448	NA	FNDC1	84624
hsa-miR-448	NA	FRMPD4	9758
hsa-miR-448	NA	GABRB2	2561
hsa-miR-448	NA	GABRB3	2562
hsa-miR-448	NA	GEM	2669
hsa-miR-448	NA	GNAZ	2781
hsa-miR-448	NA	GRHL3	57822
hsa-miR-448	NA	HECW2	57520
hsa-miR-448	NA	HERC3	8916
hsa-miR-448	NA	HHIP	64399
hsa-miR-448	NA	HPRT1	3251
hsa-miR-448	NA	HTR2C	3358
hsa-miR-448	NA	INA	9118
hsa-miR-448	NA	JAG1	182
hsa-miR-448	NA	KCNA1	3736
hsa-miR-448	NA	KCNA4	3739
hsa-miR-448	NA	KCNB1	3745
hsa-miR-448	NA	KCNC4	3749
hsa-miR-448	NA	KCNIP4	80333
hsa-miR-448	NA	KIAA1522	57648
hsa-miR-448	NA	KLF12	11278
hsa-miR-448	NA	KLF5	688
hsa-miR-448	NA	LPGAT1	9926
hsa-miR-448	NA	LPP	4026
hsa-miR-448	NA	LRP2	4036
hsa-miR-448	NA	MAK	4117
hsa-miR-448	NA	MARCH9	92979
hsa-miR-448	NA	MAST1	22983
hsa-miR-448	NA	MBNL2	10150
hsa-miR-448	NA	MEF2C	4208
hsa-miR-448	NA	MPZL1	9019
hsa-miR-448	NA	MYCBP	26292
hsa-miR-448	NA	MYO5A	4644
hsa-miR-448	NA	MYT1L	23040
hsa-miR-448	NA	NAMPT	10135
hsa-miR-448	NA	NAV2	89797
hsa-miR-448	NA	NBEA	26960
hsa-miR-448	NA	NCAPG2	54892
hsa-miR-448	NA	NDFIP2	54602
hsa-miR-448	NA	NFIB	4781
hsa-miR-448	NA	NT5DC1	221294
hsa-miR-448	NA	ODZ3	55714
hsa-miR-448	NA	OXR1	55074
hsa-miR-448	NA	PCDH8	5100
hsa-miR-448	NA	PCDHGA1	56114
hsa-miR-448	NA	PCDHGA10	56106
hsa-miR-448	NA	PCDHGA8	9708
hsa-miR-448	NA	PCDHGB2	56103
hsa-miR-448	NA	PCDHGB7	56099
hsa-miR-448	NA	PCDHGC5	56097
hsa-miR-448	NA	PCNA	5111
hsa-miR-448	NA	PDE1C	5137
hsa-miR-448	NA	PEX11A	8800
hsa-miR-448	NA	PEX5L	51555
hsa-miR-448	NA	PHLDA1	22822
hsa-miR-448	NA	PLCXD3	345557
hsa-miR-448	NA	PRDM2	7799
hsa-miR-448	NA	PRDM5	11107
hsa-miR-448	NA	PRKCZ	5590
hsa-miR-448	NA	PRMT8	56341
hsa-miR-448	NA	PRTFDC1	56952
hsa-miR-448	NA	PSD3	23362
hsa-miR-448	NA	PTBP1	5725
hsa-miR-448	NA	PTGER3	5733
hsa-miR-448	NA	PTK7	5754
hsa-miR-448	NA	PTPN12	5782
hsa-miR-448	NA	PTPRC	5788
hsa-miR-448	NA	RAB11FIP2	22841
hsa-miR-448	NA	RAB3IP	117177
hsa-miR-448	NA	RAI14	26064
hsa-miR-448	NA	RAPGEF2	9693
hsa-miR-448	NA	RAPGEF4	11069
hsa-miR-448	NA	RCN1	5954
hsa-miR-448	NA	RHEBL1	121268
hsa-miR-448	NA	ROCK1	6093
hsa-miR-448	NA	RORB	6096
hsa-miR-448	NA	RP2	6102
hsa-miR-448	NA	RTN4R	65078
hsa-miR-448	NA	RTN4RL1	146760
hsa-miR-448	NA	RYR3	6263
hsa-miR-448	NA	SAMD13	148418
hsa-miR-448	NA	SCML2	10389
hsa-miR-448	NA	SCN5A	6331
hsa-miR-448	NA	SDCCAG3	10807
hsa-miR-448	NA	SEMA4F	10505
hsa-miR-448	NA	SEPT6	23157
hsa-miR-448	NA	SH3GL2	6456
hsa-miR-448	NA	SIX6	4990
hsa-miR-448	NA	SLC26A7	115111
hsa-miR-448	NA	SLITRK5	26050
hsa-miR-448	NA	SOX11	6664
hsa-miR-448	NA	SVEP1	79987
hsa-miR-448	NA	SYN1	6853
hsa-miR-448	NA	SYT4	6860
hsa-miR-448	NA	SYT9	143425
hsa-miR-448	NA	TBX2	6909
hsa-miR-448	NA	TESK2	10420
hsa-miR-448	NA	TMEM171	134285
hsa-miR-448	NA	TRHDE	29953
hsa-miR-448	NA	TRIM63	84676
hsa-miR-448	NA	TTLL7	79739
hsa-miR-448	NA	UNC5A	90249
hsa-miR-448	NA	USP18	11274
hsa-miR-448	NA	USP31	57478
hsa-miR-448	NA	VAMP5	10791
hsa-miR-448	NA	VCAM1	7412
hsa-miR-448	NA	VLDLR	7436
hsa-miR-448	NA	XDH	7498
hsa-miR-448	NA	ZBTB7A	51341
hsa-miR-448	NA	ZCCHC5	203430
hsa-miR-448	NA	ZNF521	25925
hsa-miR-449a	NA	ABCD1	215
hsa-miR-449a	NA	ACTL6A	86
hsa-miR-449a	NA	ALOX5	240
hsa-miR-449a	NA	ANG	283
hsa-miR-449a	NA	ANK3	288
hsa-miR-449a	NA	ANXA5	308
hsa-miR-449a	NA	APH1A	51107
hsa-miR-449a	NA	ARHGEF9	23229
hsa-miR-449a	NA	ARSJ	79642
hsa-miR-449a	NA	BCL11B	64919
hsa-miR-449a	NA	BNC2	54796
hsa-miR-449a	NA	BRI3	25798
hsa-miR-449a	NA	CA7	766
hsa-miR-449a	NA	CACNA1E	777
hsa-miR-449a	NA	CAMTA1	23261
hsa-miR-449a	NA	CAPN6	827
hsa-miR-449a	NA	CBLN4	140689
hsa-miR-449a	NA	CCL22	6367
hsa-miR-449a	NA	CCND1	595
hsa-miR-449a	NA	CCNJL	79616
hsa-miR-449a	NA	CD164L2	388611
hsa-miR-449a	NA	CDA	978
hsa-miR-449a	NA	CDC25A	993
hsa-miR-449a	NA	CDK6	1021
hsa-miR-449a	NA	CNTNAP2	26047
hsa-miR-449a	NA	COL20A1	57642
hsa-miR-449a	NA	COL4A4	1286
hsa-miR-449a	NA	CPLX2	10814
hsa-miR-449a	NA	DARC	2532
hsa-miR-449a	NA	DBC1	1620
hsa-miR-449a	NA	DCX	1641
hsa-miR-449a	NA	DEDD2	162989
hsa-miR-449a	NA	DIXDC1	85458
hsa-miR-449a	NA	DLL1	28514
hsa-miR-449a	NA	DNM3	26052
hsa-miR-449a	NA	DOCK3	1795
hsa-miR-449a	NA	E2F5	1875
hsa-miR-449a	NA	EFNB1	1947
hsa-miR-449a	NA	ELMOD1	55531
hsa-miR-449a	NA	FABP3	2170
hsa-miR-449a	NA	FAM131B	9715
hsa-miR-449a	NA	FAM46A	55603
hsa-miR-449a	NA	FBXO16	157574
hsa-miR-449a	NA	FETUB	26998
hsa-miR-449a	NA	FKBP1B	2281
hsa-miR-449a	NA	GATA3	2625
hsa-miR-449a	NA	HK1	3098
hsa-miR-449a	NA	HMBOX1	79618
hsa-miR-449a	NA	HOMER1	9456
hsa-miR-449a	NA	HTR2C	3358
hsa-miR-449a	NA	IGSF1	3547
hsa-miR-449a	NA	ILDR1	286676
hsa-miR-449a	NA	JAG1	182
hsa-miR-449a	NA	JAKMIP1	152789
hsa-miR-449a	NA	KIAA1045	23349
hsa-miR-449a	NA	KIAA1324	57535
hsa-miR-449a	NA	KIAA1324L	222223
hsa-miR-449a	NA	LEF1	51176
hsa-miR-449a	NA	LIMA1	51474
hsa-miR-449a	NA	LMTK3	114783
hsa-miR-449a	NA	LOXL3	84695
hsa-miR-449a	NA	MAP1A	4130
hsa-miR-449a	NA	MAP2K1	5604
hsa-miR-449a	NA	MARCKSL1	65108
hsa-miR-449a	NA	MET	4233
hsa-miR-449a	NA	MEX3C	51320
hsa-miR-449a	NA	MGAT5B	146664
hsa-miR-449a	NA	MYCBP2	23077
hsa-miR-449a	NA	MYCN	4613
hsa-miR-449a	NA	MYRIP	25924
hsa-miR-449a	NA	NAV3	89795
hsa-miR-449a	NA	NCDN	23154
hsa-miR-449a	NA	NFKBIA	4792
hsa-miR-449a	NA	NOTCH1	4851
hsa-miR-449a	NA	NOTCH3	4854
hsa-miR-449a	NA	NRIP3	56675
hsa-miR-449a	NA	NUDT8	254552
hsa-miR-449a	NA	OPRM1	4988
hsa-miR-449a	NA	OSGIN2	734
hsa-miR-449a	NA	PALLD	23022
hsa-miR-449a	NA	PDGFRA	5156
hsa-miR-449a	NA	PLCD1	5333
hsa-miR-449a	NA	PLN	5350
hsa-miR-449a	NA	PNOC	5368
hsa-miR-449a	NA	POU2F1	5451
hsa-miR-449a	NA	PPP1R14B	26472
hsa-miR-449a	NA	PPP1R16B	26051
hsa-miR-449a	NA	PRKCQ	5588
hsa-miR-449a	NA	PRR11	55771
hsa-miR-449a	NA	PSME1	5720
hsa-miR-449a	NA	PVRL1	5818
hsa-miR-449a	NA	ProSAPiP1	9762
hsa-miR-449a	NA	RIMS2	9699
hsa-miR-449a	NA	RIMS3	9783
hsa-miR-449a	NA	RRAS	6237
hsa-miR-449a	NA	SEMA4F	10505
hsa-miR-449a	NA	SH3PXD2A	9644
hsa-miR-449a	NA	SH3TC2	79628
hsa-miR-449a	NA	SIT1	27240
hsa-miR-449a	NA	SLC25A27	9481
hsa-miR-449a	NA	SLC30A3	7781
hsa-miR-449a	NA	SLC7A10	56301
hsa-miR-449a	NA	SLCO3A1	28232
hsa-miR-449a	NA	SOHLH2	54937
hsa-miR-449a	NA	ST8SIA3	51046
hsa-miR-449a	NA	STX1A	6804
hsa-miR-449a	NA	SYT1	6857
hsa-miR-449a	NA	TGIF2	60436
hsa-miR-449a	NA	TGM1	7051
hsa-miR-449a	NA	TINAG	27283
hsa-miR-449a	NA	TMEM130	222865
hsa-miR-449a	NA	TMEM59L	25789
hsa-miR-449a	NA	TPD52	7163
hsa-miR-449a	NA	TRIM67	440730
hsa-miR-449a	NA	UBE2NL	389898
hsa-miR-449a	NA	UNC5A	90249
hsa-miR-449a	NA	VAT1	10493
hsa-miR-449a	NA	ZNF831	128611
hsa-miR-449b	NA	ACTL6A	86
hsa-miR-449b	NA	ALOX5	240
hsa-miR-449b	NA	ANK3	288
hsa-miR-449b	NA	ANXA5	308
hsa-miR-449b	NA	APH1A	51107
hsa-miR-449b	NA	ARHGEF9	23229
hsa-miR-449b	NA	ARSJ	79642
hsa-miR-449b	NA	ATXN7L3	56970
hsa-miR-449b	NA	BRI3	25798
hsa-miR-449b	NA	BTG1	694
hsa-miR-449b	NA	C7orf41	222166
hsa-miR-449b	NA	CA7	766
hsa-miR-449b	NA	CAPN6	827
hsa-miR-449b	NA	CCL22	6367
